Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor
2,-0.32479628817871614,0,-0.24625722697292296,11,-0.12918964166160277,0.0,0.030769231,0.0,0.0,4,5,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18,1.1229351636891707,6,5.145521309482079,79,0.46361987767374313,0.003333333,0.014008551,25.96702005,0.0,2,4,2,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.15858466011838274,0,-0.24625722697292296,53,0.42346260803656605,0.007692308,0.015734266,0.0,0.0,2,2,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,11,-0.22113958035883907,0.0,0.01,0.0,0.0,1,1,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,4,-0.5558581957297984,0.05,0.1,0.0,0.0,3,2,1,13,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,39,0.2984619197668055,0.01025641,0.028972694,0.0,0.0,1,1,4,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3,1.027433906210437,0,-0.24625722697292296,20,-0.22770371195988826,0.018181818,0.027272727,0.0,0.0,2,10,7,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,10,-0.5490856789985572,0.02,0.04,0.0,0.0,1,1,4,1,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.31240084473014884,0,-0.24625722697292296,32,0.11497347901530958,0.0,0.021875,19.9656361,0.0,2,4,3,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5,0.7541707210942955,0,-0.24625722697292296,61,0.016193717676029312,0.004761905,0.020740741,0.0,0.6,3,2,3,13,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,2.9425299190140746,2,0.12427286523723058,46,0.28844392862197565,0.01010929,0.0254213,2.006032937,0.0,1,1,6,4,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.2771339578858679,1,0.5245019343039232,47,0.3158211450467169,0.0,0.002083333,0.0,0.0,2,2,3,2,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.1779290642693355,0,-0.24625722697292296,159,0.5092424542221731,0.001851852,0.005588342,0.0,0.0,2,2,4,4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,43,-0.2880485725606335,0.0,0.029844961,0.0,0.0,2,2,7,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,3,-0.6199366232638498,0.0,0.066666667,0.0,0.0,2,2,9,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.6287929912970114,0.2,0.2,0.0,0.0,2,4,1,2,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.2442259057630291,0,-0.24625722697292296,18,-0.1447143338609095,0.0,0.010884354,0.0,0.0,2,2,5,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.6206659712195219,0.0,0.0,47.7917708,0.0,1,1,6,3,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,3,3.246908146153334,164,1.0743683377390498,0.006586826,0.012909664,5.873000789,0.0,2,2,1,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2,-0.347333458085202,0,-0.24625722697292296,7,-0.25369975695134483,0.0,0.011111111,0.0,0.0,2,2,3,6,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,11,-0.389931535814389,0.0,0.007407407,0.0,0.0,1,1,1,4,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.18168525927253076,4,2.0264216210488963,91,2.7151731161945056,0.018181818,0.046632997,13.83791777,0.0,2,2,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.30085054515307486,0,-0.24625722697292296,30,0.3414134438484264,0.0,0.026436782,0.0,0.0,3,2,1,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,3,-0.6194156604383697,0.0,0.066666667,0.0,0.2,2,2,2,5,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,3,0.2876172379481952,60,0.43928072316999367,0.008758782,0.028381703,0.0,0.0,3,2,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,8,-0.3971555536784117,0.0,0.025,0.0,0.0,2,4,1,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,7,-0.4310875990273163,0.057142857,0.085714286,0.0,0.0,3,2,8,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,-0.0008244707729815415,0,-0.24625722697292296,12,-0.5123143862507861,0.0,0.002666667,0.0,0.0,1,1,1,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,41,-0.2913045902198841,0.0125,0.026666667,0.0,0.4,2,2,6,1,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,45,0.39750377489877065,0.019259259,0.037925926,0.0,0.0,4,1,3,3,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,6,-0.592716315632515,0.0,0.044444444,0.0,0.0,2,2,4,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,8,-0.5821668184165432,0.15,0.158333333,0.0,0.8,3,2,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,31,-0.3379220804213252,0.0,0.026666667,0.0,0.8,2,2,8,3,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,15,-0.5392915778795315,0.013333333,0.046666667,0.0,0.0,2,2,1,2,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,37,-0.39115579845426723,0.121621622,0.131891892,0.0,0.0,3,2,1,3,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,5,-0.5751338202725619,0.0,0.04,0.0,0.0,2,2,1,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0.4471017811184254,0,-0.24625722697292296,28,0.04155592438949751,0.0,0.007692308,0.0,0.0,1,2,6,4,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,3,0.3406511251920149,68,0.4978711147056792,0.006527627,0.02055132,0.0,0.0,1,2,1,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,21,0.2038358445265463,0.022222222,0.047301587,0.0,0.0,4,1,4,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,2,-0.05533523289517209,40,-0.24561693978815316,0.0,0.015547416,0.0,0.0,3,2,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,7,-0.15680067141204768,0.0,0.016666667,14.98333333,0.4,4,1,2,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,4,-0.5776083936935923,0.0,0.025,0.0,0.0,2,4,3,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2,1.1863209540511623,0,-0.24625722697292296,19,0.0960660011885769,0.0,0.02,18.84993357,0.0,3,2,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.4036763828514167,0,-0.24625722697292296,14,-0.44715061946225376,0.035714286,0.053571429,0.0,0.0,3,2,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.11351032030541096,0,-0.24625722697292296,13,-0.13400854779729363,0.0,0.007692308,51.75775772,0.0,1,1,1,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,9,-0.2958977458152323,0.0,0.025,81.2475,0.0,1,1,2,9,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,2.3813543883425767,0,-0.24625722697292296,3,-0.6251462515186508,0.05,0.0625,0.0,0.0,3,2,3,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3,0.029882423224605492,6,0.9784720091110197,17,-0.37804837376518813,0.0,0.0,27.69500776,0.0,2,2,9,20,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,13,-0.40998860459537256,0.0,0.030769231,0.0,0.0,2,5,6,2,False,,,,,,,,,,,,,
0,-0.46001930761763143,0,-0.24625722697292296,19,-0.28417608224193025,0.031578947,0.052631579,0.0,0.0,2,2,1,1,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,29,-0.3255926268675976,0.006896552,0.020689655,0.0,0.0,2,2,5,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.46001930761763143,0,-0.24625722697292296,8,-0.350143000018347,0.008888889,0.074074074,0.0,0.0,2,2,1,10,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,0.893149935705435,0,-0.24625722697292296,73,0.6066034290492807,0.013333333,0.033805229,0.0,0.0,3,2,1,2,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,5.037641576445768,0,-0.24625722697292296,40,1.4397940998367913,0.005555556,0.020381594,8.022839506,0.6,2,2,3,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8,0.6474008786623188,0,-0.24625722697292296,27,-0.4086688321215218,0.0,0.009195402,0.0,0.0,2,4,1,2,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.6287929912970114,0.2,0.2,0.0,0.0,2,4,3,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,4,0.6199629313427987,330,5.210343329744679,0.008042825,0.022913324,0.0,0.0,2,2,1,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,0.5370468114965185,9,1.6408652607863277,351,3.877560856983749,0.012452132,0.027372411,1.984555788,0.0,3,2,1,3,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.3135277032254732,1,-0.24625722697292296,55,-0.1743050223481788,0.003508772,0.01754386,0.0,0.0,2,5,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0.5085155691135994,4,0.7802431241376044,171,1.7440326098109038,0.002259887,0.004062416,0.0,0.0,2,2,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,7,-0.5959723332917656,0.028571429,0.057142857,0.0,0.6,2,2,4,13,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,6,-0.610038329579728,0.066666667,0.133333333,0.0,0.0,4,1,1,3,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,0.5935933855105836,2,0.04366135662662467,48,0.2931535575953938,0.000606061,0.011616162,16.71534488,0.0,2,2,3,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.4374821377111455,2,-0.1684741923486541,110,1.044449845375992,0.003571429,0.012916667,0.0,0.0,2,2,1,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,4,-0.6056622418456953,0.0,0.05,0.0,0.0,2,10,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3,2.045550556735937,0,-0.24625722697292296,59,1.0885870110393874,0.006666667,0.0265,0.0,0.0,2,2,4,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3,-0.39428589537159997,0,-0.24625722697292296,39,-0.33848893757110854,0.028947368,0.052076023,0.0,0.6,3,2,3,13,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,31,-0.3667660554906755,0.012903226,0.04516129,0.0,0.0,2,2,2,1,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,2,0.03234746068127645,6,-0.5402466763755464,0.0,0.00625,0.0,0.0,2,2,3,2,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,-0.3135277032254732,0,-0.24625722697292296,22,0.24193125113977804,0.018333333,0.040555556,0.0,0.0,2,2,3,8,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,0.8286560676352314,0,-0.24625722697292296,4,-0.548095849630145,0.0,0.008333333,0.0,0.0,1,8,1,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,27,-0.4172820841520939,0.064285714,0.079166667,0.0,0.6,3,2,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0.8675608571863026,1,-0.24625722697292296,14,-0.30095542656190283,0.0,0.0275,0.0,0.0,2,4,1,8,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,3,-0.5907627050369646,0.0,0.066666667,0.0,0.0,2,4,1,7,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,-0.058857683282182674,0,-0.24625722697292296,101,1.3509122331241086,0.003883495,0.024032278,3.179063602,0.0,1,1,3,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,31,-0.29451412507522373,0.0,0.005376344,60.04472938,0.0,1,1,4,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10,7.739848248233425,0,-0.24625722697292296,66,0.22903075028016545,0.007142857,0.029065112,0.0,0.0,2,2,1,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2,-0.2769048021274336,0,-0.24625722697292296,12,-0.5038921538881592,0.0,0.005128205,0.0,0.4,2,4,1,5,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1.558512924381506,3,2.4226436850659057,64,2.360961710322167,0.0,0.020187793,12.08836478,0.0,2,2,1,13,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,1,-0.20383011717786723,13,0.8209163113077157,0.0,0.005128205,0.0,0.4,2,2,9,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0.7541707210942955,1,-0.16140300738281146,12,-0.5008445213591006,0.0,0.0125,0.0,0.0,2,2,4,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.4036763828514167,1,-0.24625722697292296,69,0.4781106691334534,0.002898551,0.009090177,0.0,0.0,2,2,2,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,-0.02054449444115669,0,-0.24625722697292296,15,-0.48826326912375645,0.0,0.013333333,22.738,0.0,3,2,4,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,2,-0.6287929912970114,0.2,0.2,0.0,0.0,3,2,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.6287929912970114,0.2,0.2,0.0,0.0,4,2,1,8,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,1.4218343795739399,0,-0.24625722697292296,32,1.620116698989313,0.0,0.003030303,42.70505393,0.0,8,13,9,20,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5,2.366986942527191,0,-0.24625722697292296,18,-0.3013244419313487,0.004761905,0.012698413,37.02263046,0.0,2,2,3,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,-0.009275909487913748,0,-0.24625722697292296,79,1.3796228934938408,0.012345679,0.028765432,0.0,0.6,3,2,3,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,7,-0.48439946148408036,0.028571429,0.05,0.0,0.0,3,2,4,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,8,-0.5016780618798689,0.025,0.075,0.0,0.0,3,2,1,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.46001930761763143,0,-0.24625722697292296,41,-0.002124327702033358,0.011529933,0.033252033,0.0,0.0,2,2,2,13,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,23,-0.1930075877829141,0.0,0.013043478,0.0,0.0,3,2,3,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,1,0.04366135662662467,45,0.28497580459507066,0.0,0.014534161,7.880478261,0.0,3,2,3,6,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.6287929912970114,0.2,0.2,0.0,0.0,2,2,2,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,1.2415370203220528,0,-0.24625722697292296,29,-0.276947723038394,0.0,0.001333333,0.0,0.0,2,2,1,6,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.4318478452345241,0,-0.24625722697292296,17,-0.38723989453204316,0.0,0.024444444,0.0,0.0,2,2,7,4,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2,-0.4036763828514167,5,0.12851557621673618,37,0.19328634731057442,0.0,0.0125,0.0,0.8,2,2,7,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,2,0.029518986694939416,19,0.16703354214384014,0.038095238,0.083730159,0.0,1.0,2,2,1,4,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.23464760855277259,5,1.7301389709800907,62,-0.061552542072912504,0.000980392,0.007230392,11.48461765,0.0,3,2,1,9,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,31,-0.3757960778337279,0.019354839,0.038709677,0.0,0.0,2,2,1,4,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,4,-0.6126431437071285,0.1,0.125,0.0,0.8,3,2,7,13,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2,-0.3867735054215523,0,-0.24625722697292296,66,0.44539406824296895,0.013235294,0.014202682,0.0,0.0,3,2,6,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9,4.020417022041258,0,-0.24625722697292296,118,1.9485966308411151,0.001138211,0.011200631,2.270358059,0.0,3,2,5,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.46001930761763143,0,-0.24625722697292296,11,-0.5695074217573769,0.083333333,0.116666667,0.0,0.0,2,4,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,3,-0.6157689206600091,0.0,0.066666667,0.0,0.0,1,1,4,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,5,-0.43343193174197675,0.0,0.04,0.0,0.0,1,1,3,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,43,0.20810773969548307,0.0,0.004761905,18.51505467,0.0,4,1,1,2,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,0.4702023802725734,0,-0.24625722697292296,63,0.11206997918732535,0.0,0.008766234,0.0,0.0,4,2,2,3,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,0.1883938513790798,0,-0.24625722697292296,3,-0.6026146093166367,0.0,0.014285714,0.0,0.0,3,2,4,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3,-0.2909905333189873,0,-0.24625722697292296,37,-0.3589342476983235,0.0,0.015384615,0.0,0.0,2,10,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9,-0.04120356687421638,1,2.716569273715137,63,0.7868335588631682,0.002857143,0.012857143,0.0,0.0,2,2,3,2,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,3,0.1108376138021296,6,-0.5045173092787354,0.0,0.018518519,0.0,0.0,3,2,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,-0.08505714329847254,0,-0.24625722697292296,41,0.18209780218835941,0.005681818,0.012878788,0.0,0.0,3,2,1,4,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,12,-0.37701599908199634,0.0,0.041666667,0.0,0.0,2,5,1,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,8,-0.5196512793589321,0.0,0.025,0.0,0.0,2,2,1,1,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,-0.28704652858535223,3,0.07194609648999517,38,0.1431610406119773,0.012244898,0.029387755,0.0,0.0,2,2,4,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,2,-0.6287929912970114,0.2,0.2,0.0,0.0,2,2,9,13,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,0.035328905970787194,1,-0.24625722697292296,46,0.21570097032176622,0.004081633,0.020544218,6.02352321,0.0,1,1,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5,0.42644270851633687,0,-0.24625722697292296,76,1.415249515103996,0.000865801,0.013675718,0.0,0.0,2,2,8,2,True,,,,,,,,,,,,,
